wkt_wgs84,x_wgs84,y_wgs84,country,province,district,municipality,postcode,object_type,object_type_name,veracity_score,accessibility,state,otar_id,name,description,wikidata,wikidata_url,wikipedia,wikipedia_url,published
POINT (18.608395315 52.197513244),18.608395315,52.197513244,Polska,wielkopolskie,kolski,Kościelec,62-600,K01.30.10,Zamki,good,full,fair,K01.30.10.ZY3NRN,Zamek w Kole,"Zamek w Kole wzniesiono w XIV w. z inicjatywy Kazimierza Wielkiego jako gotycką warownię królewską nad Wartą. Założenie obejmowało obwód murów, dziedziniec, zabudowę mieszkalną oraz masywną wieżę obronną. W późniejszych stuleciach zamek tracił znaczenie i stopniowo popadał w ruinę. Obecnie zachowały się fragmenty murów obwodowych i wieży, tworzące trwałą ruinę udostępnioną turystycznie.",Q9386653,https://www.wikidata.org/wiki/Q9386653,pl:Zamek w Kole,https://pl.wikipedia.org/wiki/Zamek_w_Kole,2026-08-14
POINT (15.712410137516326 51.846120299433295),15.712410137516326,51.846120299433295,Polska,lubuskie,nowosolski,Otyń,67-106,K01.30.10,Zamki,good,limited,fair,K01.30.10.ZYL9KN,Zamek w Otyniu,"Zamek w Otyniu powstał w średniowieczu jako siedziba książęca, a w kolejnych stuleciach był wielokrotnie przebudowywany i przekształcany w rezydencję. W jego architekturze nawarstwiły się elementy gotyckie, renesansowe i barokowe. Założenie obejmowało zabudowę mieszkalną, dziedziniec oraz elementy obronne. Po zniszczeniach i zaniedbaniach obiekt częściowo popadł w ruinę. Obecnie zachowane są fragmenty dawnego zespołu zamkowego.",Q9386702,https://www.wikidata.org/wiki/Q9386702,pl:Zamek w Otyniu,https://pl.wikipedia.org/wiki/Zamek_w_Otyniu,2026-08-30
POINT (18.149967 51.139691),18.149967,51.139691,Polska,opolskie,kluczborski,Byczyna,46-220,K01.30.20,Dwory obronne,fair,full,poor,K01.30.20.1CWSG1,Dwór obronny w Ciecierzynie,"Relikty dworu obronnego z XVII w.  Do dziś z założenia przetrwały jedynie skryte w zaroślach fundamenty, stawy będące pozostałością dawnej fosy oraz zabytkowy park z aleją dojazdową.",n/a,n/a,n/a,n/a,2026-08-14
POINT (20.464080709750494 50.78302469054767),20.464080709750494,50.78302469054767,Polska,świętokrzyskie,kielecki,Chęciny,26-060,K01.30.20,Dwory obronne,good,partial,excellent,K01.30.20.1T87BU,Dwór obronny Starostów Chęcińskich,"Dwór Starostów Chęcińskich wzniesiono w XVII w. jako reprezentacyjną siedzibę starostów chęcińskich. Założenie miało charakter rezydencjonalny, z głównym budynkiem dworskim, zabudowaniami gospodarczymi i otoczeniem parkowym. W kolejnych stuleciach obiekt był przebudowywany i tracił pierwotne funkcje. Obecnie zespół jest zachowany i użytkowany jako obiekt zabytkowy związany z działalnością kulturalną i turystyczną.",n/a,n/a,n/a,n/a,2026-08-14
POINT (15.790222 51.727056),15.790222,51.727056,Polska,lubuskie,nowosolski,Bytom Odrzański,67-115,K01.30.20,Dwory obronne,good,limited,good,K01.30.20.2P7U6H,Wieża rycerska w Byczu,"Średniowieczna wieża rycerska (mieszkalno-obronna) z końca XV w., wzniesiona przez ród von Kupperwolff. Po licznych przebudowach obniżona, obecnie zaadaptowana na cele agroturystyczne.",n/a,n/a,n/a,n/a,2026-08-14
POINT (15.279654041 51.729231883),15.279654041,51.729231883,Polska,lubuskie,żagański,Żagań,68-100,K01.30.20,Dwory obronne,good,full,poor,K01.30.20.2QMBJE,Dwór obronny w Gorzupii Dolnej,"Dwór obronny został zbudowany na planie dwóch przylegających prostokątów i posiadał dwie kondygnacje. Prawdopodobnie przykryty dachami dwuspadowymi. W XVII w. dokonano przebudowy, jedna z części otrzymała barokowy wystrój i nowy trzyspadowy dach. W każdej z elewacji umieszczono otwór wejściowy. W elewacji bocznej zachował się fragment renesansowego portalu, prawdopodobnie usuniętego w XIX w.",n/a,n/a,n/a,n/a,2026-08-14
POINT (15.172712012 51.059757863),15.172712012,51.059757863,Polska,dolnośląskie,lubański,Platerówka,59-816,K01.30.20,Dwory obronne,fair,limited,good,K01.30.20.2RDG8N,Dwór obronny w Platerówce,"Dwór w Platerówce to zabytkowy, gotycki dwór wzniesiony w 1510 roku, później przebudowywany w XVI, XVII i XVIII wieku. Obiekt, dawniej pełniący funkcję spichlerza, obecnie służy jako magazyn. Na elewacji frontowej zachowały się kartusz z herbem Macieja von Salza oraz płycina fundacyjna z 1510 roku.",Q30052565,https://www.wikidata.org/wiki/Q30052565,pl:Dwór w Platerówce,https://pl.wikipedia.org/wiki/Dw%C3%B3r_w_Plater%C3%B3wce,2026-08-14
POINT (15.017830085 51.184118493),15.017830085,51.184118493,Polska,dolnośląskie,zgorzelecki,Zgorzelec,59-900,K01.30.20,Dwory obronne,poor,partial,fair,K01.30.20.3QDXRX,Dwór obronny w Jędrzychowicach,"Dwór w Jędrzychowicach, obecnie w stanie ruiny, to obszerna rezydencja renesansowa z wieżą, wzniesiona w latach 1611-1625 na wcześniejszych fundamentach. W XIX wieku została rozbudowana. Po nacjonalizacji w 1945 roku obiekt uległ stopniowej degradacji i popadł w ruinę.",Q9386652,https://www.wikidata.org/wiki/Q9386652,pl:Dwór w Jędrzychowicach,https://pl.wikipedia.org/wiki/Dw%C3%B3r_w_J%C4%99drzychowicach,2026-08-14
POINT (16.482350194 50.890110383),16.482350194,50.890110383,Polska,dolnośląskie,świdnicki,Jaworzyna Śląska,58-140,K01.30.20,Dwory obronne,good,limited,excellent,K01.30.20.3SD8PP,Dwór obronny w Bagieńcu,"Zabytkowy dwór obronny w Bagieńcu to cenny przykład śląskiej architektury rezydencjonalnej, który w unikalny sposób łączy surowe cechy średniowiecznej warowni z elegancją renesansu i baroku. Malowniczo posadowiony na sztucznej wyspie pośrodku rozległego stawu, obiekt od stuleci stanowi integralny i fotogeniczny element tutejszego krajobrazu kulturowego. Początki tego założenia sięgają drugiej połowy XIII wieku, kiedy wzniesiono tu murowaną, gotycką placówkę obronną otoczoną nawodnioną fosą.",Q20033714,https://www.wikidata.org/wiki/Q20033714,pl:Dwór w Bagieńcu,https://pl.wikipedia.org/wiki/Dw%C3%B3r_w_Bagie%C5%84cu,2026-08-14
POINT (16.830437746 50.965886283),16.830437746,50.965886283,Polska,dolnośląskie,wrocławski,Kąty Wrocławskie,55-080,K01.30.20,Dwory obronne,fair,limited,fair,K01.30.20.3UN55J,Dwór obronny w Górzycach,"Dwór obronnny w Górzycach wzniesiono w na przełomie XVI i XVII w. następnie w XVII w. przebudowana w stylu renesansowym. Około 1700 r. został zbarokizowany przez dobudowę ryzalitu i uporządkowanie bryły. Murowany z cegły, dwukondygnacyjny, częściowo podpiwniczony, pierwotnie otoczony fosą. Po 1945 r. użytkowany mieszkalnie, później przez PGR. Od lat 90. XX w. opuszczony, obecnie znajduje się w stanie postępującej ruiny.",Q60862113,https://www.wikidata.org/wiki/Q60862113,pl:Dwór w Górzycach,https://pl.wikipedia.org/wiki/Dw%C3%B3r_w_G%C3%B3rzycach,2026-08-14
POINT (14.818409532 51.633799644),14.818409532,51.633799644,Polska,lubuskie,żarski,Trzebiel,68-212,K01.30.20,Dwory obronne,fair,limited,fair,K01.30.20.4P8HG7,Wieża mieszkalna Trzebiel,"Wieża mieszkalno-obronna, wzniesiona prawdopodobnie w XIV w. na planie zbliżonym do kwadratu, z kamienia polnego i cegły. Pierwotnie miała trzy kondygnacje i dach dwuspadowy. Zachowały się ceglane sklepienia krzyżowe i kolebkowe oraz centralna klatka schodowa. Obiekt przebudowywano w XVI i XIX w.; okresowo pełnił funkcję więzienia. Po 1945 r. popadł w ruinę i został obniżony do wysokości dwóch kondygnacji. Zamurowane okna i wejścia. Możliwa do obejrzenia z zewnątrz",Q30143459,https://www.wikidata.org/wiki/Q30143459,n/a,n/a,2026-08-14
POINT (18.925589382 53.800155796),18.925589382,53.800155796,Polska,pomorskie,kwidzyński,Kwidzyn,82-501,K01.30.20,Dwory obronne,good,partial,excellent,K01.30.20.5D9QLK,Biały Dwór w Podzamczu,"Biały Dwór to nazwa odnosząca się do historycznego zespołu dworskiego, którego tradycje obronne i rezydencjonalne są mocno zakorzenione w architekturze oraz historii Pomorza i Kujaw (najbardziej znany obiekt o tej nazwie znajduje się w Białym Dworze w powiecie kwidzyńskim, niedaleko Sztumu). Początki założeń majątkowych w tej lokalizacji sięgają czasów średniowiecza i zakonu krzyżackiego, kiedy to obszary te miały kluczowe znaczenie militarne.",Q30584545,https://www.wikidata.org/wiki/Q30584545,n/a,n/a,2026-08-14
POINT (19.240057131 49.86296892),19.240057131,49.86296892,Polska,śląskie,bielski,Porąbka,43-354,K01.30.20,Dwory obronne,good,limited,excellent,K01.30.20.5FW6GH,Dwór obronny w Czańcu,"Dwór obronny w Czańcu (woj. śląskie) to renesansowo-barokowa rezydencja z XVII wieku, wzniesiona przez rodów Stokstockich. Piętrowy budynek charakteryzuje się dwiema narożnymi basztami alkierzowymi nakrytymi dachem namiotowym oraz centralnym ryzalitem z głównym wjazdem. Obecnie obiekt jest zaniedbany.",Q9213394,https://www.wikidata.org/wiki/Q9213394,pl:Dwór obronny w Czańcu,https://pl.wikipedia.org/wiki/Dw%C3%B3r_obronny_w_Cza%C5%84cu,2026-08-14
POINT (21.042945992 49.600298765),21.042945992,49.600298765,Polska,małopolskie,gorlicki,Ropa,38-312,K01.30.20,Dwory obronne,good,full,excellent,K01.30.20.5NDW3B,Dwór obronny w Ropie,"Znajdujący się w Ropie dawny dwór obronny to zabytek, którego powstanie datuje się najprawdopodobniej na połowę XVI wieku. Za fundatorów tej budowli uznaje się ród Brzezińskich. W XIX stuleciu obiekt przeszedł architektoniczną transformację, w wyniku której zmienił swoją pierwotną funkcję na dworski lamus  i w takiej formie zachował się do czasów współczesnych. Budynek jest zlokalizowany w samym centrum miejscowości, gdzie stanowi zachodnią część miejscowego zespołu pałacowego.",Q30159292,https://www.wikidata.org/wiki/Q30159292,pl:Dwór obronny w Ropie,https://pl.wikipedia.org/wiki/Dw%C3%B3r_obronny_w_Ropie,2026-08-14
POINT (23.153113617 50.239025887),23.153113617,50.239025887,Polska,podkarpackie,lubaczowski,Cieszanów,37-611,K01.30.20,Dwory obronne,good,limited,bad,K01.30.20.5QW5QR,Dwór obronny w Nowym Siole,"Zrujnowany dwór obronny z pierwszej połowy XIX w., należący dawniej do Gnoińskich. Obiekt wyróżnia się zachowanymi bastionowymi fortyfikacjami ziemnymi systemu holenderskiego oraz parkiem.",n/a,n/a,n/a,n/a,2026-08-14
POINT (19.333326586 51.410523011),19.333326586,51.410523011,Polska,łódzkie,bełchatowski,Bełchatów,97-400,K01.30.20,Dwory obronne,good,limited,bad,K01.30.20.5TZQQ6,Dwór obronny w Mikorzycach,"Dwór w Mikorzycach wzniesiono w XVI wieku jako murowaną siedzibę o funkcjach mieszkalnych i obronnych. Budowla miała zwartą bryłę, typową dla niewielkich dworów obronnych, i była w późniejszych okresach przekształcana. Zachowały się fragmenty ścian i fosa.",Q30089596,https://www.wikidata.org/wiki/Q30089596,n/a,n/a,2026-08-14
POINT (22.558927338 49.646803723),22.558927338,49.646803723,Polska,podkarpackie,bieszczadzki,Ustrzyki Dolne,38-700,K01.30.20,Dwory obronne,poor,full,poor,K01.30.20.6E3GHG,Dwór obronny Trójca,Dwór Obronny w Trójcy  Renesansowa Fortalicja Nadgraniczna Malowniczo usytuowany nad potokiem Jaminka dwór obronny w Trójcy to jeden z najbardziej fascynujących i unikalnych zabytków dawnego pogranicza. Ta szlachecka rezydencja o wyraźnych cechach obronnych stanowi rzadki przykład murowanej nowożytnej architektury rezydencjonalno-obronnej w tej części Karpat. Początki murowanego obiektu sięgają przełomu XVI i XVII wieku.,n/a,n/a,n/a,n/a,2026-08-14
POINT (16.989900204 51.034572981),16.989900204,51.034572981,Polska,dolnośląskie,wrocławski,Kobierzyce,55-040,K01.30.20,Dwory obronne,good,partial,excellent,K01.30.20.6F98QG,Dwór obronny w Ślęzie,"Dwór w Ślęzie wzniesiono w XVI w. jako renesansową siedzibę o funkcjach mieszkalnych i obronnych. Murowany obiekt ma zwartą bryłę, grube mury oraz zachowane elementy dawnego układu rezydencjonalnego. W kolejnych stuleciach był przebudowywany i adaptowany do nowych funkcji. Obecnie dwór jest zachowany jako zabytek architektury rezydencjonalnej i pozostaje elementem historycznego zespołu majątkowego.",Q60862133,https://www.wikidata.org/wiki/Q60862133,pl:Dwór w Ślęzie,https://pl.wikipedia.org/wiki/Dw%C3%B3r_w_%C5%9Al%C4%99zie,2026-08-14
POINT (16.828346697 50.347278048),16.828346697,50.347278048,Polska,dolnośląskie,kłodzki,Lądek-Zdrój,57-540,K01.30.20,Dwory obronne,good,limited,good,K01.30.20.6RC1NS,Dwór obronny w Radochowie,"Dwór obronny w Radochowie powstał około 1610 roku z inicjatywy Bernarda von Pannwitza jako późnorenesansowa siedziba o funkcjach mieszkalnych i obronnych. Dwukondygnacyjny budynek wzniesiono na planie prostokąta z kamienia i cegły, a jego najbardziej charakterystycznym elementem jest narożna wieża alkierzowa o bastionowym zarysie. W kolejnych stuleciach dwór był przebudowywany, zachowując jednak renesansowy układ przestrzenny oraz część oryginalnych sklepień.",Q18614104,https://www.wikidata.org/wiki/Q18614104,pl:Dwór w Radochowie,https://pl.wikipedia.org/wiki/Dw%C3%B3r_w_Radochowie,2026-08-14
POINT (14.923076 51.826881),14.923076,51.826881,Polska,lubuskie,żarski,Lubsko,68-300,K01.30.20,Dwory obronne,fair,partial,poor,K01.30.20.7819CM,Dwór obronny w Osieku,"Dwór w Osieku wzniesiono w XV w., a następnie przebudowywano w XVIII i XX stuleciu. Murowany z kamienia i cegły, ma plan prostokąta, dwie kondygnacje oraz dwie cylindryczne wieże w narożach elewacji zachodniej; od tej strony znajduje się także późniejsza dobudówka. Po 1945 r. obiekt nie był właściwie użytkowany i stopniowo popadał w ruinę. Obecnie pozostaje w stanie ruiny.",n/a,n/a,n/a,n/a,2026-08-14
POINT (15.816178 51.651508),15.816178,51.651508,Polska,lubuskie,żagański,Niegosławice,67-312,K01.30.20,Dwory obronne,fair,limited,bad,K01.30.20.7DB1JZ,Dwór obronny w Zimnej Brzeźnicy,"Renesansowy dwór obronny, o którego wyglądzie nie można dużo powiedzieć, ponieważ do dziś zachowały się tylko jego zarośnięte drzewami i roślinnością fragmenty budowli. O jego wyglądzie można wnioskować tylko z ocalonych fragmentów oraz z analiz architektonicznych bryły.",Q30142423,https://www.wikidata.org/wiki/Q30142423,n/a,n/a,2026-08-14
POINT (21.562656252 50.090350275),21.562656252,50.090350275,Polska,podkarpackie,ropczycko-sędziszowski,Ostrów,39-103,K01.30.20,Dwory obronne,fair,limited,excellent,K01.30.20.7DZQRL,Dwór obronny w Skrzyszowie,"Dwór obronny w Skrzyszowie to unikalny, choć mało znany zabytek polskiej architektury rezydencjonalnej o wyraźnych cechach obronnych. Reprezentuje typ ufortyfikowanego dworu szlacheckiego, który w okresie renesansu łączył elegancję nowożytnej siedziby z funkcją militarną. Początki murowanego obiektu sięgają drugiej połowy XVI wieku.",n/a,n/a,n/a,n/a,2026-08-14
POINT (18.590912 51.178726),18.590912,51.178726,Polska,łódzkie,wieluński,Pątnów,98-335,K01.30.20,Dwory obronne,fair,limited,fair,K01.30.20.7G5BD8,Dwór obronny w Kamionce,"Dwór obronny w Kamionce wzniesiono prawdopodobnie w drugiej połowie XVI w. dla arcybiskupów gnieźnieńskich. Trójkondygnacyjny budynek na planie prostokąta 10,7 × 18,3 m miał sklepione dolne kondygnacje i dach czterospadowy. W XVIII w. dobudowano trakt komunikacyjny i barokowy szczyt. Już w 1677 r. pełnił funkcję lamusa. Obecnie zachowały się głównie ceglane mury obwodowe, a prywatny obiekt pozostaje w złym stanie technicznym.",n/a,n/a,n/a,n/a,2026-08-14
POINT (19.151125288839552 49.72222748885974),19.151125288839552,49.72222748885974,Polska,śląskie,żywiecki,Łodygowice,34-325,K01.30.20,Dwory obronne,good,partial,excellent,K01.30.20.7K3AXF,Dwór w Łodygowicach,"Dwór w Łodygowicach wzniesiono w XVII w. jako murowaną siedzibę o funkcjach mieszkalnych i obronnych. Założenie miało zwartą bryłę, a jego charakter podkreślały grube mury i usytuowanie w obrębie dawnego majątku. W kolejnych stuleciach obiekt był przebudowywany i dostosowywany do nowych funkcji. Obecnie dwór jest zachowany i stanowi element historycznego zespołu rezydencjonalnego.",Q20033718,https://www.wikidata.org/wiki/Q20033718,pl:Dwór w Łodygowicach,https://pl.wikipedia.org/wiki/Dw%C3%B3r_w_%C5%81odygowicach,2026-08-30
POINT (20.228784432 49.449450912),20.228784432,49.449450912,Polska,małopolskie,nowotarski,Łapsze Niżne,34-435,K01.30.20,Dwory obronne,fair,limited,excellent,K01.30.20.7PEL4N,Kasztel we Frydmanie,"Kasztel we Frydmanie powstał w latach 1585–1590 jako renesansowa rezydencja obronna, przebudowana z wcześniejszej XIV-wiecznej wieży strażniczej chroniącej granicę polsko-węgierską. Jednokondygnacyjny dwór miał formę inspirowaną włoskimi zamkami, z alkierzami i attyką. Przebudowa z 1910 r. zatarła część renesansowych cech. Obecnie kasztel pozostaje własnością prywatną i nie jest udostępniony turystom.",Q30182142,https://www.wikidata.org/wiki/Q30182142,pl:Kasztel we Frydmanie,https://pl.wikipedia.org/wiki/Kasztel_we_Frydmanie,2026-08-14
POINT (16.970529416 51.041749412),16.970529416,51.041749412,Polska,dolnośląskie,wrocławski,Kobierzyce,55-040,K01.30.20,Dwory obronne,good,limited,good,K01.30.20.7UE7FX,Dwór obronny w Bielanach Wrocławskich,"Dwór w Bielanach Wrocławskich wzniesiono w XVI w. jako renesansową siedzibę o cechach obronnych. Murowany obiekt miał zwartą bryłę, grube mury i pełnił funkcje mieszkalne oraz gospodarcze. W kolejnych stuleciach był przebudowywany, tracąc część pierwotnych cech stylowych. Obecnie zachował się jako zabytkowy budynek dawnego założenia dworskiego.",Q60862111,https://www.wikidata.org/wiki/Q60862111,pl:Dwór w Bielanach Wrocławskich,https://pl.wikipedia.org/wiki/Dw%C3%B3r_w_Bielanach_Wroc%C5%82awskich,2026-08-14
POINT (15.519897064 51.628548451),15.519897064,51.628548451,Polska,lubuskie,żagański,Szprotawa,67-300,K01.30.20,Dwory obronne,good,full,good,K01.30.20.8SYMPA,Wieża rycerska w Witkowie,"Wieża rycerska w Witkowie to jeden z najbardziej unikalnych i spektakularnych zabytków średniowiecznej architektury mieszkalno-obronnej w Polsce. Stanowi podręcznikowy, rzadko spotykany przykład zachowanego w całości wolnostojącego donżonu rycerskiego. Początki murowanej budowli sięgają przełomu XIV i XV wieku. Obecnie wieża w Witkowie znajduje się w rękach prywatnych i została pieczołowicie odrestaurowana.",Q48848918,https://www.wikidata.org/wiki/Q48848918,pl:Wieża rycerska w Witkowie,https://pl.wikipedia.org/wiki/Wie%C5%BCa_rycerska_w_Witkowie,2026-08-14
POINT (15.661675688 52.946526836),15.661675688,52.946526836,Polska,lubuskie,strzelecko-drezdenecki,Dobiegniew,66-520,K01.30.20,Dwory obronne,poor,limited,fair,K01.30.20.8VQBWU,Wieża rycerska w Chomętowie,"Wieża rycerska będąca pozostałościami dworu obronnego, przebudowana na spichlerz, który wchodzi obecnie w skład zespołu dworsko - folwarcznego w Chomętowie. ",n/a,n/a,n/a,n/a,2026-08-14
POINT (17.040266612 51.032513635),17.040266612,51.032513635,Polska,dolnośląskie,wrocławski,Siechnice,55-010,K01.30.20,Dwory obronne,good,limited,excellent,K01.30.20.8Z23HZ,Wieża mieszkalno-obronna w Biestrzykowie,"Wznosząca się w Biestrzykowie średniowieczna wieża to jeden z najcenniejszych i najlepiej zachowanych przykładów gotyckiej architektury mieszkalno-obronnej w Polsce. Ta unikalna budowla stanowi doskonałą ilustrację tego, jak w XIV wieku mieszkali zamożni rycerze na Śląsku. Początki wieży sięgają pierwszej połowy XIV wieku (około 1300-1314 roku). Powstała najprawdopodobniej z inicjatywy biskupa wrocławskiego Henryka z Wierzbna lub jako prywatna, rodowa siedziba rycerska.",Q30084045,https://www.wikidata.org/wiki/Q30084045,pl:Wieża mieszkalna w Biestrzykowie,https://pl.wikipedia.org/wiki/Wie%C5%BCa_mieszkalna_w_Biestrzykowie,2026-08-14
